10/16 12:42:33.469  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,3.4.0,PROJECT_ID,11
10/16 12:44:15.125  SPELL_PERIODIC_HEAL,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,66922,"Flash of Light",0x2,Player-4811-0381F1C0,0000000000000000,35,100,3713,0,13298,1,1000,1000,0,6239.84,295.40,0,4.6888,207,197,197,0,0,nil
10/16 12:44:15.158  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,59752,"Will to Survive",0x1,"Not yet recovered"
10/16 12:44:15.208  SWING_MISSED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,ABSORB,nil,837,1552
10/16 12:44:15.208  SPELL_ABSORBED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,55277,"Stoneclaw Totem",0x8,837,1552
10/16 12:44:15.208  SWING_DAMAGE_LANDED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4476-043F3626,0000000000000000,61,100,656,2096,13722,0,1234,12921,0,6235.15,291.11,0,1.5276,201,0,1552,-1,1,0,0,837,nil,nil,nil
10/16 12:44:15.342  SWING_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,53,100,0,0,0,-1,0,0,0,6240.51,295.69,0,3.3966,204,328,614,-1,1,0,0,0,nil,nil,nil
10/16 12:44:15.342  SWING_DAMAGE_LANDED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,0000000000000000,34,100,3713,0,13298,1,1000,1000,0,6239.82,294.91,0,4.6809,207,328,614,-1,1,0,0,0,nil,nil,nil
10/16 12:44:15.342  SPELL_CAST_SUCCESS,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47992,"Lash of Pain",0x20,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,53,100,0,0,0,-1,0,0,0,6240.51,295.69,0,3.3966,204
10/16 12:44:15.342  SPELL_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,47992,"Lash of Pain",0x20,Player-4811-0381F1C0,0000000000000000,33,100,3713,0,13298,1,1000,1000,0,6239.82,294.91,0,4.6809,207,335,334,-1,32,0,0,0,nil,nil,nil
10/16 12:44:15.342  SPELL_CAST_SUCCESS,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,27215,"Immolate",0x4,Player-4476-045C7252,0000000000000000,98,100,54,1917,1989,0,3823,14421,655,6221.38,305.32,0,5.6431,204
10/16 12:44:15.342  SPELL_AURA_REMOVED_DOSE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,54277,"Backdraft",0x1,BUFF,2
10/16 12:44:15.342  SPELL_AURA_APPLIED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,27215,"Immolate",0x4,DEBUFF
10/16 12:44:15.342  SPELL_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,27215,"Immolate",0x4,Player-4811-036B0F06,0000000000000000,95,100,1102,2050,19409,0,11279,18109,0,6222.90,301.92,0,0.9197,200,864,919,-1,4,0,0,0,nil,nil,nil
10/16 12:44:15.342  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47486,"Mortal Strike",0x1,Player-4811-0381F1C0,0000000000000000,33,100,3713,0,13298,1,1000,1000,300,6239.82,294.91,0,4.6809,207
10/16 12:44:15.342  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47486,"Mortal Strike",0x1,DEBUFF
10/16 12:44:15.342  SPELL_ABSORBED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47486,"Mortal Strike",0x1,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,55277,"Stoneclaw Totem",0x8,5,1824
10/16 12:44:15.342  SPELL_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,47486,"Mortal Strike",0x1,Player-4476-043F3626,0000000000000000,49,100,656,2096,13722,0,1239,12921,0,6234.21,291.15,0,1.5158,201,2277,1824,-1,1,0,0,5,1,nil,nil
10/16 12:44:15.342  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,54,100,0,0,0,-1,0,0,0,6240.51,295.69,0,3.3966,204,117,117,0,0,nil
10/16 12:44:15.342  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,57522,"Enrage",0x1,BUFF
10/16 12:44:15.363  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,12721,"Deep Wounds",0x1,DEBUFF
10/16 12:44:15.363  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,46857,"Trauma",0x1,DEBUFF
10/16 12:44:15.475  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10308,"Hammer of Justice",0x2,"Can't do that while fleeing"
10/16 12:44:15.625  SPELL_PERIODIC_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,17962,"Conflagrate",0x4,Player-4811-0381F1C0,0000000000000000,29,100,3713,0,13298,1,743,1000,0,6239.54,294.35,0,4.2572,207,779,372,-1,4,0,0,0,1,nil,nil
10/16 12:44:15.691  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,55,100,0,0,0,-1,0,0,0,6240.40,295.04,0,3.5505,204,105,105,0,0,nil
10/16 12:44:15.691  SPELL_PERIODIC_ENERGIZE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29131,"Bloodrage",0x1,Player-4811-0381F1C0,0000000000000000,29,100,3713,0,13298,1,753,1000,0,6239.42,294.21,0,4.1390,207,1.0000,0.0000,1,1000
10/16 12:44:15.691  SPELL_CAST_START,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,59172,"Chaos Bolt",0x4
10/16 12:44:16.176  SPELL_PERIODIC_HEAL,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,66922,"Flash of Light",0x2,Player-4811-0381F1C0,0000000000000000,30,100,3713,0,13298,1,753,1000,0,6238.83,293.30,0,4.0723,207,197,197,0,0,nil
10/16 12:44:16.176  SPELL_PERIODIC_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,49233,"Flame Shock",0x4,Player-4811-0381F1C0,0000000000000000,26,100,3713,0,13298,1,814,1000,0,6238.83,293.30,0,4.0723,207,1115,533,-1,4,0,0,0,1,nil,nil
10/16 12:44:16.176  SPELL_CAST_SUCCESS,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,58734,"Magma Totem",0x1,Player-4476-043F3626,0000000000000000,49,100,656,2096,13722,0,1256,12921,1186,6228.75,292.44,0,1.4294,201
10/16 12:44:16.176  SPELL_SUMMON,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Creature-0-4459-562-5395-31167-00004BEE92,"Magma Totem VII",0xa28,0x0,58734,"Magma Totem",0x1
10/16 12:44:16.292  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10308,"Hammer of Justice",0x2,"Can't do that while fleeing"
10/16 12:44:16.408  SPELL_PERIODIC_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,12721,"Deep Wounds",0x1,Player-4476-043F3626,0000000000000000,48,100,656,2096,13722,0,70,12921,0,6227.29,292.94,0,1.1585,201,170,130,-1,1,0,0,0,nil,nil,nil
10/16 12:44:16.658  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,18118,"Aftermath",0x4,DEBUFF
10/16 12:44:16.675  SPELL_PERIODIC_ENERGIZE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29131,"Bloodrage",0x1,Player-4811-0381F1C0,0000000000000000,26,100,3713,0,13298,1,824,1000,0,6238.99,292.17,0,4.0683,207,1.0000,0.0000,1,1000
10/16 12:44:16.776  SPELL_AURA_APPLIED,Creature-0-4459-562-5395-2630-00004BEE8C,"Earthbind Totem",0x2148,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,3600,"Earthbind",0x8,DEBUFF
10/16 12:44:16.776  SPELL_AURA_APPLIED,Creature-0-4459-562-5395-2630-00004BEE8C,"Earthbind Totem",0x2148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,3600,"Earthbind",0x8,DEBUFF
10/16 12:44:16.776  SPELL_CAST_SUCCESS,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,59172,"Chaos Bolt",0x4,Player-4476-045C7252,0000000000000000,98,100,54,1917,1989,0,3168,14421,269,6221.38,305.32,0,5.6706,204
10/16 12:44:16.776  SPELL_AURA_REMOVED_DOSE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,54277,"Backdraft",0x1,BUFF,1
10/16 12:44:16.776  SPELL_PERIODIC_ENERGIZE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29842,"Second Wind",0x1,Player-4811-0381F1C0,0000000000000000,28,100,3713,0,13298,1,864,1000,0,6239.02,291.96,0,4.0683,207,4.0000,0.0000,1,1000
10/16 12:44:16.776  SPELL_PERIODIC_HEAL,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29842,"Second Wind",0x1,Player-4811-0381F1C0,0000000000000000,28,100,3713,0,13298,1,864,1000,0,6239.02,291.96,0,4.0683,207,488,488,0,0,nil
10/16 12:44:16.810  SPELL_CAST_START,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,32231,"Incinerate",0x4
10/16 12:44:16.810  SWING_DAMAGE,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,55,100,0,0,0,-1,0,0,0,6239.65,293.34,0,3.4563,204,324,608,-1,1,0,0,0,nil,nil,nil
10/16 12:44:16.810  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:16.825  SWING_DAMAGE_LANDED,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,0000000000000000,26,100,3713,0,13298,1,881,1000,0,6239.07,291.63,0,4.0683,207,324,608,-1,1,0,0,0,nil,nil,nil
10/16 12:44:16.892  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10308,"Hammer of Justice",0x2,"Can't do that while fleeing"
10/16 12:44:17.058  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,54371,"Nether Protection",0x1,BUFF
10/16 12:44:17.109  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10308,"Hammer of Justice",0x2,"Out of range"
10/16 12:44:17.142  SPELL_PERIODIC_HEAL,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,66922,"Flash of Light",0x2,Player-4811-0381F1C0,0000000000000000,27,100,3713,0,13298,1,881,1000,0,6239.26,290.31,0,4.0683,207,198,198,0,0,nil
10/16 12:44:17.375  SPELL_PERIODIC_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,12721,"Deep Wounds",0x1,Player-4476-043F3626,0000000000000000,47,100,656,2096,13722,0,93,12921,0,6225.78,299.30,0,0.7265,201,170,130,-1,1,0,0,0,nil,nil,nil
10/16 12:44:17.375  SPELL_AURA_REMOVED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,2457,"Battle Stance",0x1,BUFF
10/16 12:44:17.375  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,2458,"Berserker Stance",0x1,BUFF
10/16 12:44:17.375  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,2458,"Berserker Stance",0x1,Player-4811-0381F1C0,0000000000000000,27,100,3713,0,13298,1,250,1000,0,6239.38,289.44,0,4.0605,207
10/16 12:44:17.375  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,1719,"Recklessness",0x1,BUFF
10/16 12:44:17.375  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,1719,"Recklessness",0x1,Player-4811-0381F1C0,0000000000000000,27,100,3713,0,13298,1,250,1000,0,6239.38,289.44,0,4.0605,207
10/16 12:44:17.375  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,20252,"Intercept",0x1,Player-4811-0381F1C0,0000000000000000,27,100,3713,0,13298,1,250,1000,100,6239.34,289.16,0,3.7699,207
10/16 12:44:17.375  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,20253,"Intercept",0x1,DEBUFF
10/16 12:44:17.375  SPELL_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,20253,"Intercept",0x1,Player-4476-043F3626,0000000000000000,46,100,656,2096,13722,0,93,12921,0,6225.78,299.30,0,0.7265,201,221,408,-1,1,0,0,0,nil,nil,nil
10/16 12:44:17.475  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,10308,"Hammer of Justice",0x2,"Out of range"
10/16 12:44:17.494  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,6215,"Fear",0x20,DEBUFF
10/16 12:44:17.609  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:17.609  SPELL_PERIODIC_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,27215,"Immolate",0x4,Player-4811-0381F1C0,0000000000000000,24,100,3713,0,13298,1,189,1000,0,6234.28,293.21,0,2.4669,207,704,558,-1,4,0,0,0,nil,nil,nil
10/16 12:44:17.609  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,56,100,0,0,0,-1,0,0,0,6240.00,288.14,0,4.7440,204,95,95,0,0,nil
10/16 12:44:17.625  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:17.642  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:17.642  SPELL_PERIODIC_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,17962,"Conflagrate",0x4,Player-4811-0381F1C0,0000000000000000,22,100,3713,0,13298,1,215,1000,0,6233.53,293.81,0,2.4669,207,470,372,-1,4,0,0,0,nil,nil,nil
10/16 12:44:17.642  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,17962,"Conflagrate",0x4,DEBUFF
10/16 12:44:17.642  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,56,100,0,0,0,-1,0,0,0,6240.01,287.90,0,4.7440,204,64,64,0,0,nil
10/16 12:44:17.675  SPELL_PERIODIC_ENERGIZE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,29131,"Bloodrage",0x1,Player-4811-0381F1C0,0000000000000000,22,100,3713,0,13298,1,225,1000,0,6232.85,294.33,0,2.5066,207,1.0000,0.0000,1,1000
10/16 12:44:17.858  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:17.858  SPELL_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,59172,"Chaos Bolt",0x4,Player-4811-0381F1C0,0000000000000000,8,100,3713,0,13298,1,421,1000,0,6228.72,297.38,0,2.5066,207,3559,3558,-1,4,0,0,0,nil,nil,nil
10/16 12:44:17.858  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,59,100,0,0,0,-1,0,0,0,6239.37,287.88,0,2.3492,204,480,480,0,0,nil
10/16 12:44:17.975  SPELL_CAST_SUCCESS,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,48825,"Holy Shock",0x2,Player-4811-036B0F06,0000000000000000,95,100,1102,2050,19409,0,11359,18109,790,6233.64,306.89,0,3.7856,200
10/16 12:44:17.975  SPELL_HEAL,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,48821,"Holy Shock",0x2,Player-4811-0381F1C0,0000000000000000,27,100,3713,0,13298,1,421,1000,0,6227.19,298.38,0,2.3095,207,4788,4788,0,0,nil
10/16 12:44:17.992  SPELL_CAST_SUCCESS,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,32231,"Incinerate",0x4,Player-4476-045C7252,0000000000000000,98,100,54,1917,1989,0,2899,14421,539,6221.38,305.32,0,5.6706,204
10/16 12:44:17.992  SPELL_AURA_REMOVED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,54277,"Backdraft",0x1,BUFF
10/16 12:44:18.042  SPELL_CAST_FAILED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,0000000000000000,nil,0x80000000,0x80000000,48825,"Holy Shock",0x2,"Not yet recovered"
10/16 12:44:18.092  SPELL_CAST_START,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,0000000000000000,nil,0x80000000,0x80000000,32231,"Incinerate",0x4
10/16 12:44:18.108  SPELL_PERIODIC_HEAL,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,66922,"Flash of Light",0x2,Player-4811-0381F1C0,0000000000000000,28,100,3713,0,13298,1,421,1000,0,6227.02,298.35,0,3.6285,207,198,198,0,0,nil
10/16 12:44:18.209  SPELL_DAMAGE,Creature-0-4459-562-5395-31167-00004BEE92,"Magma Totem VII",0x2148,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,58735,"Magma Totem",0x4,Player-4811-0381F1C0,0000000000000000,25,100,3713,0,13298,1,464,1000,0,6226.68,298.18,0,3.6285,207,765,606,-1,4,0,0,0,nil,nil,nil
10/16 12:44:18.342  SPELL_AURA_REFRESH,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,60196,"Berserker!",0x1,BUFF
10/16 12:44:18.342  SPELL_PERIODIC_DAMAGE,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,49233,"Flame Shock",0x4,Player-4811-0381F1C0,0000000000000000,22,100,3713,0,13298,1,501,1000,0,6226.19,298.20,0,3.4793,207,672,533,-1,4,0,0,0,nil,nil,nil
10/16 12:44:18.342  SPELL_AURA_APPLIED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,58597,"Sacred Shield",0x2,BUFF
10/16 12:44:18.342  SPELL_PERIODIC_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,27215,"Immolate",0x4,Player-4811-036B0F06,0000000000000000,92,100,1102,2050,19409,0,10614,18109,0,6232.43,307.07,0,3.6757,200,553,587,-1,4,0,0,0,nil,nil,nil
10/16 12:44:18.342  SPELL_HEAL,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Pet-0-4459-562-5395-1863-01007177A8,"Bronnys",0x1148,0x0,54181,"Fel Synergy",0x2,Pet-0-4459-562-5395-1863-01007177A8,Player-4476-045C7252,60,100,0,0,0,-1,0,0,0,6236.27,290.09,0,2.7568,204,75,75,0,0,nil
10/16 12:44:18.359  SPELL_PERIODIC_DAMAGE,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4476-043F3626,"Jungledck-Gehennas",0x548,0x0,12721,"Deep Wounds",0x1,Player-4476-043F3626,0000000000000000,45,100,656,2096,13722,0,93,12921,0,6222.72,303.42,0,0.6362,201,171,130,-1,1,0,0,0,nil,nil,nil
10/16 12:44:18.376  SPELL_ABSORBED,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,32231,"Incinerate",0x4,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,58597,"Sacred Shield",0x2,2295,2156
10/16 12:44:18.376  SPELL_AURA_REMOVED,Player-4811-036B0F06,"Alexpals-Giantstalker",0x511,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,58597,"Sacred Shield",0x2,BUFF
10/16 12:44:18.376  SPELL_DAMAGE,Player-4476-045C7252,"Notyourlock-Gehennas",0x548,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,32231,"Incinerate",0x4,Player-4811-0381F1C0,0000000000000000,20,100,3713,0,13298,1,651,1000,0,6226.07,298.25,0,3.4793,207,422,2156,-1,4,0,0,2295,nil,nil,nil
10/16 12:44:18.376  SPELL_AURA_REMOVED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,2458,"Berserker Stance",0x1,BUFF
10/16 12:44:18.376  SPELL_AURA_APPLIED,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,2457,"Battle Stance",0x1,BUFF
10/16 12:44:18.376  SPELL_CAST_SUCCESS,Player-4811-0381F1C0,"Sperge-Giantstalker",0x10512,0x0,0000000000000000,nil,0x80000000,0x80000000,2457,"Battle Stance",0x1,Player-4811-0381F1C0,0000000000000000,20,100,3713,0,13298,1,250,1000,0,6226.07,298.25,0,3.4793,207
